# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 24 00:08:08 2023
#
# User ID:         gpadilam
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-1416 b,Kepler-1416,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.49514952,0.00001069,-0.00001069,0,,,,,0.880,0.330,-0.140,0,0.079,0.029,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6019.00,321.69,-283.99,0,1.15,0.43,-0.18,0,1.09,0.20,-0.11,0,0.030,0.132,-0.155,0,[Fe/H],4.35,0.12,-0.21,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h54m39.23s,298.6634624,+43d53m38.61s,43.8940593,949.5900000,16.9155000,-16.9155000,14.3690000,0.0570000,-0.0570000,12.5370000,0.0200000,-0.0200000,14.2260000,0.0002360,-0.0002360,2016-05-06,2016-05,2016-05-10
Kepler-1417 b,Kepler-1417,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,20.35052130,0.00030370,-0.00030370,0,,,,,1.000,0.200,-0.110,0,0.089,0.018,-0.010,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5839.00,93.84,-137.75,0,1.02,0.20,-0.09,0,1.02,0.06,-0.06,0,0.020,0.154,-0.162,0,[Fe/H],4.43,0.07,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m47.98s,290.9498966,+40d36m18.71s,40.6051970,991.8450000,16.7590000,-16.7590000,14.0380000,0.1260000,-0.1260000,12.3390000,0.0230000,-0.0230000,13.8576000,0.0002360,-0.0002360,2016-05-06,2016-05,2016-05-10
Kepler-1418 b,Kepler-1418,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,22.47644250,0.00017470,-0.00017470,0,,,,,1.660,0.080,-0.140,0,0.148,0.007,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4770.00,59.97,-63.35,0,0.72,0.02,-0.03,0,0.77,0.03,-0.04,0,0.000,0.150,-0.167,0,[Fe/H],4.61,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h51m59.41s,282.9975322,+41d40m42.92s,41.6785900,,,,15.4610000,0.2060000,-0.2060000,12.7550000,0.0350000,-0.0350000,15.2813000,0.0099520,-0.0099520,2016-05-06,2016-05,2016-05-10
Kepler-1419 b,Kepler-1419,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,42.52158950,0.00050320,-0.00050320,0,,,,,2.860,0.660,-0.290,0,0.255,0.059,-0.026,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5796.00,113.94,-157.22,0,1.01,0.23,-0.10,0,1.01,0.06,-0.07,0,0.040,0.139,-0.170,0,[Fe/H],4.43,0.07,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m01.10s,292.2545917,+37d58m16.95s,37.9713760,1498.5800000,84.1000000,-75.7500000,15.9600000,0.2290000,-0.2290000,14.0810000,0.0670000,-0.0670000,15.7181000,0.0004210,-0.0004210,2016-05-06,2016-05,2016-05-10
Kepler-142 b,Kepler-142,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.02415200,0.00000300,-0.00000300,0,0.032000,,,0,1.990,0.390,-0.390,0,0.178,0.035,-0.035,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5790.00,100.00,-100.00,0,1.27,0.24,-0.24,0,,,,,,,,,,4.26,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m28.56s,295.1190067,+48d28m52.91s,48.4813635,548.6860000,4.1260000,-4.0670000,13.2770000,0.0800000,-0.0800000,11.7620000,0.0210000,-0.0210000,13.1970000,0.0002310,-0.0002310,2014-05-14,2014-03,2014-05-14
Kepler-142 c,Kepler-142,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.76170200,0.00000500,-0.00000500,0,0.057000,,,0,2.860,0.550,-0.550,0,0.255,0.049,-0.049,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5790.00,100.00,-100.00,0,1.27,0.24,-0.24,0,,,,,,,,,,4.26,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m28.56s,295.1190067,+48d28m52.91s,48.4813635,548.6860000,4.1260000,-4.0670000,13.2770000,0.0800000,-0.0800000,11.7620000,0.0210000,-0.0210000,13.1970000,0.0002310,-0.0002310,2014-05-14,2014-03,2014-05-14
Kepler-142 d,Kepler-142,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,41.80911800,0.00056200,-0.00056200,0,0.242000,,,0,2.160,0.470,-0.470,0,0.193,0.042,-0.042,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5790.00,100.00,-100.00,0,1.27,0.24,-0.24,0,,,,,,,,,,4.26,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m28.56s,295.1190067,+48d28m52.91s,48.4813635,548.6860000,4.1260000,-4.0670000,13.2770000,0.0800000,-0.0800000,11.7620000,0.0210000,-0.0210000,13.1970000,0.0002310,-0.0002310,2014-05-14,2014-03,2014-05-14
Kepler-1420 b,Kepler-1420,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.69960006,0.00004500,-0.00004500,0,,,,,1.280,0.140,-0.120,0,0.114,0.012,-0.011,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5187.00,207.12,-171.94,0,0.79,0.07,-0.06,0,0.82,0.06,-0.06,0,-0.100,0.167,-0.194,0,[Fe/H],4.57,0.04,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m48.93s,296.2038586,+42d46m40.14s,42.7778165,1054.3700000,54.0200000,-49.0800000,15.8940000,0.0580000,-0.0580000,13.7600000,0.0460000,-0.0460000,15.8488000,0.0006220,-0.0006220,2016-05-06,2016-05,2016-05-10
Kepler-1421 b,Kepler-1421,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.91311120,0.00014000,-0.00014000,0,,,,,0.930,0.200,-0.110,0,0.083,0.018,-0.010,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6335.00,73.18,-69.44,0,1.42,0.29,-0.16,0,1.25,0.09,-0.06,0,0.050,0.093,-0.094,0,[Fe/H],4.23,0.09,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m19.35s,286.5806115,+48d32m39.23s,48.5442312,783.4010000,13.3410000,-12.9100000,12.8680000,0.0920000,-0.0920000,11.5540000,0.0220000,-0.0220000,12.7261000,0.0002250,-0.0002250,2016-05-06,2016-05,2016-05-10
Kepler-1422 b,Kepler-1422,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,18.60519420,0.00032460,-0.00032460,0,,,,,2.020,0.410,-0.270,0,0.180,0.037,-0.024,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6194.00,143.17,-121.64,0,1.23,0.24,-0.15,0,1.15,0.09,-0.08,0,0.000,0.136,-0.165,0,[Fe/H],4.32,0.09,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m33.65s,293.8902214,+48d20m09.93s,48.3360926,2465.8400000,221.4600000,-188.5700000,15.7410000,0.1610000,-0.1610000,14.3520000,0.0890000,-0.0890000,15.6194000,0.0005150,-0.0005150,2016-05-06,2016-05,2016-05-10
Kepler-1423 b,Kepler-1423,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,23.95537800,0.00017290,-0.00017290,0,,,,,1.060,0.090,-0.070,0,0.095,0.008,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4939.00,85.32,-84.66,0,0.75,0.03,-0.04,0,0.79,0.04,-0.04,0,-0.020,0.144,-0.171,0,[Fe/H],4.59,0.02,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m58.50s,288.2437481,+41d06m36.24s,41.1100655,,,,14.7210000,0.1950000,-0.1950000,12.4050000,0.0210000,-0.0210000,14.5581000,0.0008450,-0.0008450,2016-05-06,2016-05,2016-05-10
Kepler-1424 b,Kepler-1424,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,29.60917440,0.00030020,-0.00030020,0,,,,,1.160,0.160,-0.120,0,0.103,0.014,-0.011,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5838.00,94.69,-90.41,0,1.07,0.14,-0.09,0,1.02,0.05,-0.04,0,0.010,0.085,-0.090,0,[Fe/H],4.39,0.08,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m58.00s,290.9916648,+40d13m45.60s,40.2293347,661.4210000,,,13.7560000,0.1260000,-0.1260000,12.1040000,0.0220000,-0.0220000,13.5925000,0.0003810,-0.0003810,2016-05-06,2016-05,2016-05-10
Kepler-1425 b,Kepler-1425,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.45413020,0.00016210,-0.00016210,0,,,,,0.940,0.190,-0.130,0,0.084,0.017,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5718.00,170.34,-173.56,0,0.95,0.16,-0.09,0,0.97,0.07,-0.07,0,-0.030,0.142,-0.181,0,[Fe/H],4.47,0.07,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m48.25s,294.9510368,+43d00m44.77s,43.0124348,863.8730000,11.3220000,-11.3220000,13.6810000,0.0570000,-0.0570000,11.9140000,0.0190000,-0.0190000,13.5629000,0.0002440,-0.0002440,2016-05-06,2016-05,2016-05-10
Kepler-1426 b,Kepler-1426,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.25632270,0.00019400,-0.00019400,0,,,,,1.560,0.330,-0.170,0,0.139,0.029,-0.015,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5831.00,81.81,-107.42,0,1.02,0.21,-0.09,0,1.02,0.06,-0.06,0,0.030,0.139,-0.167,0,[Fe/H],4.43,0.07,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m10.97s,292.5457096,+49d25m00.83s,49.4168981,1697.8100000,,,15.4640000,0.0460000,-0.0460000,13.6450000,0.0530000,-0.0530000,15.1663000,0.0011600,-0.0011600,2016-05-06,2016-05,2016-05-10
Kepler-1427 b,Kepler-1427,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.96897238,0.00000677,-0.00000677,0,,,,,1.100,0.240,-0.120,0,0.098,0.021,-0.011,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5793.00,120.55,-179.64,0,1.01,0.20,-0.10,0,1.01,0.07,-0.07,0,0.060,0.139,-0.157,0,[Fe/H],4.44,0.07,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m23.92s,295.3496546,+45d06m52.33s,45.1145372,,,,15.6010000,0.1600000,-0.1600000,13.7110000,0.0430000,-0.0430000,15.4816000,0.0030410,-0.0030410,2016-05-06,2016-05,2016-05-10
Kepler-1428 b,Kepler-1428,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.67607169,0.00006093,-0.00006093,0,,,,,1.640,0.140,-0.100,0,0.146,0.012,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,6184.00,53.72,-58.83,0,1.36,0.10,-0.08,0,1.28,0.03,-0.03,0,0.350,0.054,-0.054,0,[Fe/H],4.28,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m34.14s,297.6422563,+49d35m41.85s,49.5949580,1530.3200000,38.1800000,-38.1800000,13.7590000,0.0920000,-0.0920000,12.1120000,0.0240000,-0.0240000,13.5234000,0.0002120,-0.0002120,2016-05-06,2016-05,2016-05-10
Kepler-1429 b,Kepler-1429,1,1,1,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.48487493,0.00004558,-0.00004558,0,,,,,1.290,0.350,-0.140,0,0.115,0.031,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5902.00,68.85,-77.00,0,1.07,0.28,-0.10,0,1.05,0.06,-0.06,0,0.040,0.135,-0.166,0,[Fe/H],4.40,0.08,-0.18,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m27.90s,285.3662532,+49d02m41.34s,49.0448172,1214.0900000,30.0200000,-28.6200000,15.0530000,0.1150000,-0.1150000,13.4040000,0.0370000,-0.0370000,14.8316000,0.0003290,-0.0003290,2016-05-06,2016-05,2016-05-10
Kepler-143 b,Kepler-143,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,16.00758300,0.00009300,-0.00009300,0,0.127000,,,0,2.410,0.600,-0.600,0,0.215,0.054,-0.054,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5848.00,168.00,-168.00,0,1.36,0.32,-0.32,0,,,,,,,,,,4.20,0.17,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m16.24s,298.0676519,+49d24m45.15s,49.4125410,809.4670000,11.2115000,-11.2115000,13.8820000,0.0800000,-0.0800000,12.2230000,0.0250000,-0.0250000,13.7057000,0.0002360,-0.0002360,2014-05-14,2014-03,2014-05-14
